RowID,OrderID,OrderDate,OrderMonthYear,Quantity,Quote,DiscountPct,Rate,SaleAmount,CustomerName,CompanyName,Sector,Industry,City,ZipCode,State,Region,ProjectCompleteDate,DaystoComplete,ProductKey,ProductCategory,ProductSubCategory,Consultant,Manager,HourlyWage,RowCount,WageMargin
6103,43236,2010-07-03,2010-07-01,20,2500,0,125,2511.39,Jamie McClure,Catamaran Corporation,Finance,Specialty Insurers,Elgin,60123,Illinois,Central,2010-07-05,2,Training - SQL,Training,Market Research,Ethan Bird,Josh Martinez,60,1,0.52
6223,44065,2010-07-03,2010-07-01,23,3450,0.01,150,3431.06,Keith Dominguez,Alexion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,Newark,7101,New Jersey,East,2010-07-10,7,Consulting - Strategy,Consulting,Database,Liam Franklin,Allen Young,52,1,0.65
6352,45029,2010-07-03,2010-07-01,20,2500,0.01,125,2486.27,Gene Dawkins,Sigma-Aldrich Corporation,Consumer Durables,Specialty Chemicals,Drexel Hill,19026,Pennsylvania,East,2010-07-03,0,Training - Javascript,Training,Database,Ava Wilson,Allen Young,67,1,0.46
6583,46880,2010-07-03,2010-07-01,1,110,0.07,110,102.77,Karen Jacobs,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,San Gabriel,91776,California,West,2010-07-05,2,Development - Python,Development,Java,Noah Smith,Bob Turner,59,1,0.46
6904,49221,2010-07-03,2010-07-01,22,3300,0.04,150,3182.43,Maureen Weiss,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Radnor,19087,Pennsylvania,East,2010-07-04,1,Consulting - Strategy,Consulting,.Net,Liam Franklin,Allen Young,52,1,0.65
6905,49221,2010-07-03,2010-07-01,41,4510,0.02,110,4439.93,Maureen Weiss,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Radnor,19087,Pennsylvania,East,2010-07-04,1,Development - Python,Development,Python,Elizabeth Carter,Allen Young,52,1,0.53
7658,54913,2010-07-03,2010-07-01,11,1210,0.08,110,1118.27,Tonja Murray,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Marysville,98270,Washington,West,2010-07-05,2,Development - Python,Development,Business Logic,Jacob Manziel,Bob Turner,57,1,0.48
1612,11682,2010-07-04,2010-07-01,5,750,0.09,150,685.63,Brad Fisher,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Los Altos,94024,California,West,2010-07-11,7,Consulting - Business Model,Consulting,Python,Emma Watson,Bob Turner,67,1,0.55
2941,21318,2010-07-04,2010-07-01,40,6400,0.1,160,5786.38,Lisa Cazamias,Fastenal Company,Consumer Services,RETAIL: Building Materials,Albuquerque,87105,New Mexico,West,2010-07-06,2,Development - Java,Development,.Net,Daniel Tusk,Bob Turner,45,1,0.72
3056,21892,2010-07-04,2010-07-01,6,960,0.06,160,906.53,Justin Carroll,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,Cedar Falls,50613,Iowa,Central,2010-07-06,2,Development - Java,Development,Strategy,Jayden Hamilton,Josh Martinez,71,1,0.56
5895,41824,2010-07-04,2010-07-01,8,1280,0.01,160,1273,Art Stewart,Liberty Global plc,Consumer Services,Television Services,Longmont,80501,Colorado,West,2010-07-05,1,Development - Java,Development,Development,Alexander Edison,Bob Turner,70,1,0.56
5896,41824,2010-07-04,2010-07-01,33,3960,0.09,120,3620.1,Art Stewart,Liberty Global plc,Consumer Services,Television Services,Loveland,80538,Colorado,West,2010-07-06,2,Development - Business Logic,Development,PHP,Noah Smith,Bob Turner,59,1,0.51
7401,52743,2010-07-04,2010-07-01,46,6900,0.09,150,6307.75,Ashley Wiener,Lam Research Corporation,Technology,Industrial Machinery/Components,Glendale,85301,Arizona,West,2010-07-04,0,Consulting - Strategy,Consulting,Python,Michael Alister,Bob Turner,68,1,0.55
7693,55140,2010-07-04,2010-07-01,39,6630,0.09,170,6060.93,Candace Kendrick,Bed Bath & Beyond Inc.,Consumer Services,Home Furnishings,Morgantown,26501,West Virginia,East,2010-07-06,2,Development - .Net,Development,Market Research,Madison Hill,Allen Young,58,1,0.66
1493,10784,2010-07-05,2010-07-01,2,220,0.1,110,198.91,Vivian Emerson,Fastenal Company,Consumer Services,RETAIL: Building Materials,Odenton,21113,Maryland,East,2010-07-06,1,Development - Python,Development,Java,Jayden Hamilton,Allen Young,71,1,0.35
1494,10784,2010-07-05,2010-07-01,30,4800,0.09,160,4388.11,Vivian Emerson,Fastenal Company,Consumer Services,RETAIL: Building Materials,Olney,20832,Maryland,East,2010-07-07,2,Development - Java,Development,Market Research,Madison Hill,Allen Young,58,1,0.64
4336,30887,2010-07-07,2010-07-01,44,6600,0.07,150,6166.57,Brad Fisher,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Los Gatos,95032,California,West,2010-07-07,0,Consulting - Market Research,Consulting,Big Data,Mason Gibson,Bob Turner,71,1,0.53
6438,45763,2010-07-07,2010-07-01,25,5000,0.05,200,4772.11,Lisa Ann Reed,Expeditors International of Washington Inc.,Transportation,Oil Refining/Marketing,Liberal,67901,Kansas,Central,2010-07-08,1,Development - Scala,Development,Java,Isabella Douglas,Josh Martinez,75,1,0.63
6516,46374,2010-07-07,2010-07-01,7,875,0.08,125,808.75,Herbert Weiss,Bed Bath & Beyond Inc.,Consumer Services,Home Furnishings,Euclid,44117,Ohio,East,2010-07-09,2,Training - Javascript,Training,Python,Abigail Young,Allen Young,50,1,0.6
2128,15202,2010-07-09,2010-07-01,36,4500,0.09,125,4114.26,Darrin Ulpright,Tesla Motors Inc.,Capital Goods,Auto Manufacturing,Modesto,95351,California,West,2010-07-11,2,Training - SQL,Training,Business Model,Daniel Tusk,Bob Turner,45,1,0.64
2981,21539,2010-07-09,2010-07-01,18,1980,0.04,110,1909.74,Christy Blume,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Santa Monica,90405,California,West,2010-07-10,1,Development - Python,Development,Business Model,Elizabeth Carter,Bob Turner,52,1,0.53
2982,21539,2010-07-09,2010-07-01,39,4875,0.05,125,4653.04,Christy Blume,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Santa Monica,90405,California,West,2010-07-09,0,Training - Javascript,Training,Business Model,Ethan Bird,Bob Turner,60,1,0.52
8360,59750,2010-07-09,2010-07-01,34,3740,0.04,110,3607.29,Jim Kriz,Linear Technology Corporation,Technology,Semiconductors,Highland,46322,Indiana,Central,2010-07-13,4,Development - Python,Development,Python,Noah Smith,Josh Martinez,59,1,0.46
6858,48839,2010-07-10,2010-07-01,1,200,0.05,200,190.9,Carlos Kampe,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Pekin,61554,Illinois,Central,2010-07-12,2,Development - Scala,Development,Python,Emma Watson,Josh Martinez,67,1,0.67
6698,47712,2010-07-13,2010-07-01,50,8000,0.1,160,7234.59,Gary Matthias,Regeneron Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,Camp Springs,20746,Maryland,East,2010-07-18,5,Development - Java,Development,Development,Emily Taylor,Allen Young,62,1,0.61
351,2438,2010-07-14,2010-07-01,20,3200,0.06,160,3022.52,Andrew Benoit,Discovery Communications Inc.,Consumer Services,Television Services,Fort Collins,80525,Colorado,West,2010-07-17,3,Development - Java,Development,Business Model,Emma Watson,Bob Turner,67,1,0.58
352,2438,2010-07-14,2010-07-01,23,3450,0.01,150,3431.99,Andrew Benoit,Discovery Communications Inc.,Consumer Services,Television Services,Fort Collins,80525,Colorado,West,2010-07-16,2,Consulting - Market Research,Consulting,Python,Alexander Edison,Bob Turner,70,1,0.53
2381,17255,2010-07-14,2010-07-01,17,3400,0.09,200,3108.94,Dorris Engle,Costco Wholesale Corporation,Consumer Services,Department/Specialty Retail Stores,Deer Park,11729,New York,East,2010-07-15,1,Development - Big Data,Development,Tableau,Jacob Manziel,Allen Young,57,1,0.72
4346,30947,2010-07-14,2010-07-01,17,2720,0.03,160,2651.14,Charles Roelle,eBay Inc.,Miscellaneous,Business Services,Plainfield,60544,Illinois,Central,2010-07-18,4,Development - Java,Development,Market Research,Elizabeth Carter,Josh Martinez,52,1,0.68
4347,30947,2010-07-14,2010-07-01,45,9000,0.01,200,8953.02,Charles Roelle,eBay Inc.,Miscellaneous,Business Services,Plainfield,60544,Illinois,Central,2010-07-18,4,Development - Scala,Development,Strategy,Liam Franklin,Josh Martinez,52,1,0.74
5336,37920,2010-07-14,2010-07-01,48,7200,0.04,150,6945.37,Andy Willingham,DIRECTV,Consumer Services,Telecommunications Equipment,Gainesville,76240,Texas,Central,2010-07-16,2,Consulting - Business Model,Consulting,Market Research,Liam Franklin,Josh Martinez,52,1,0.65
5537,39235,2010-07-14,2010-07-01,34,5780,0,170,5807.91,Lauren Bern,Cognizant Technology Solutions Corporation,Technology,EDP Services,Durango,81301,Colorado,West,2010-07-16,2,Development - .Net,Development,Java,Elizabeth Carter,Bob Turner,52,1,0.69
51,294,2010-07-15,2010-07-01,35,7000,0.06,200,6611.93,Sanjit Hendricks,Discovery Communications Inc.,Consumer Services,Television Services,Urbandale,50322,Iowa,Central,2010-07-16,1,Development - Big Data,Development,Market Research,Alexander Edison,Josh Martinez,70,1,0.65
3687,26368,2010-07-15,2010-07-01,25,3750,0.01,150,3730.52,Shahid Bixby,Intel Corporation,Technology,Semiconductors,Pontiac,48342,Michigan,Central,2010-07-17,2,Consulting - Market Research,Consulting,Python,Madison Hill,Josh Martinez,58,1,0.61
5403,38405,2010-07-15,2010-07-01,29,3625,0.1,125,3278.33,Laura Hughsby,Comcast Corporation,Consumer Services,Television Services,Marion,43302,Ohio,East,2010-07-18,3,Training - SQL,Training,Scala,Noah Smith,Allen Young,59,1,0.53
5749,40833,2010-07-15,2010-07-01,48,7200,0.04,150,6945.55,Michelle Ryan,Apple Inc.,Technology,Computer Manufacturing,Clinton,20735,Maryland,East,2010-07-24,9,Consulting - Market Research,Consulting,Market Research,Olivia Sullivan,Allen Young,53,1,0.65
239,1604,2010-07-16,2010-07-01,47,5875,0,125,5903.66,Rick Book,Western Digital Corporation,Technology,Electronic Components,Wilmington,28403,North Carolina,South,2010-07-16,0,Training - SQL,Training,Database,Jayden Hamilton,Frank Mitchell,71,1,0.43
2648,19174,2010-07-16,2010-07-01,49,7840,0.05,160,7484.33,Fred Collins,PACCAR Inc.,Capital Goods,Auto Manufacturing,Auburn,4210,Maine,East,2010-07-18,2,Development - Java,Development,.Net,Madison Hill,Allen Young,58,1,0.64
2649,19174,2010-07-16,2010-07-01,35,5250,0.02,150,5170.1,Fred Collins,PACCAR Inc.,Capital Goods,Auto Manufacturing,Belmont,2478,MA,East,2010-07-18,2,Consulting - Market Research,Consulting,Java,William Bufont,Allen Young,62,1,0.59
2650,19174,2010-07-16,2010-07-01,19,2850,0.06,150,2692.07,Fred Collins,PACCAR Inc.,Capital Goods,Auto Manufacturing,Leominster,1453,MA,East,2010-07-17,1,Consulting - Market Research,Consulting,Python,Ava Wilson,Allen Young,67,1,0.55
2651,19174,2010-07-16,2010-07-01,48,7200,0,150,7235.12,Fred Collins,PACCAR Inc.,Capital Goods,Auto Manufacturing,Wellesley,2457,MA,East,2010-07-18,2,Consulting - Business Model,Consulting,Business Logic,Mia Moore,Allen Young,51,1,0.66
3367,24069,2010-07-16,2010-07-01,21,2625,0.02,125,2585.05,Anne Van Hugh,Keurig Green Mountain Inc.,Consumer Non-Durables,Packaged Foods,Troy,12180,New York,East,2010-07-23,7,Training - Javascript,Training,Java,Ethan Bird,Allen Young,60,1,0.52
3488,24833,2010-07-16,2010-07-01,45,5625,0.08,125,5200.24,Sally Knudson,Comcast Corporation,Consumer Services,Television Services,Madison Heights,48071,Michigan,Central,2010-07-18,2,Training - Javascript,Training,Tableau,Liam Franklin,Josh Martinez,52,1,0.58
4465,31842,2010-07-16,2010-07-01,9,1350,0.06,150,1275.19,Joy Mull,Regeneron Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,Titusville,32780,Florida,South,2010-07-17,1,Consulting - Business Model,Consulting,Python,Emily Taylor,Frank Mitchell,62,1,0.59
6930,49472,2010-07-16,2010-07-01,23,2760,0.02,120,2717.99,Robert Pistek,Adobe Systems Incorporated,Technology,Computer Software: Prepackaged Software,Auburn,4210,Maine,East,2010-07-21,5,Development - Business Logic,Development,Market Research,Isabella Douglas,Allen Young,75,1,0.38
6931,49472,2010-07-16,2010-07-01,15,2250,0.05,150,2147.93,Robert Pistek,Adobe Systems Incorporated,Technology,Computer Software: Prepackaged Software,Lynn,1901,MA,East,2010-07-21,5,Consulting - Business Model,Consulting,.Net,Michael Alister,Allen Young,68,1,0.55
6932,49472,2010-07-16,2010-07-01,9,1260,0.03,140,1228.16,Robert Pistek,Adobe Systems Incorporated,Technology,Computer Software: Prepackaged Software,Newburyport,1950,MA,East,2010-07-20,4,Development - Database,Development,Business Model,Liam Franklin,Allen Young,52,1,0.63
909,6531,2010-07-17,2010-07-01,42,7140,0.05,170,6816.26,Jill Hernandez,Illumina Inc.,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Palm Springs,92262,California,West,2010-07-19,2,Development - .Net,Development,Database,Noah Smith,Bob Turner,59,1,0.65
910,6531,2010-07-17,2010-07-01,28,3360,0.06,120,3173.89,Jill Hernandez,Illumina Inc.,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Palm Springs,92262,California,West,2010-07-19,2,Development - Business Logic,Development,Java,Elizabeth Carter,Bob Turner,52,1,0.57
2266,16289,2010-07-17,2010-07-01,49,7350,0.01,150,7312.18,John Ashbrook,Micron Technology Inc.,Technology,Semiconductors,Hot Springs,71901,Arkansas,South,2010-07-19,2,Consulting - Market Research,Consulting,PHP,Emma Watson,Frank Mitchell,67,1,0.55
2267,16289,2010-07-17,2010-07-01,37,4625,0.09,125,4229.39,John Ashbrook,Micron Technology Inc.,Technology,Semiconductors,Northport,35473,Alabama,South,2010-07-19,2,Training - SQL,Training,Java,Olivia Sullivan,Frank Mitchell,53,1,0.58
4939,35137,2010-07-17,2010-07-01,41,6560,0.05,160,6262.56,Joe Zeldin,Liberty Media Corporation,Consumer Services,Broadcasting,Fort Smith,72903,Arkansas,South,2010-07-19,2,Development - Java,Development,Development,Jayden Hamilton,Frank Mitchell,71,1,0.56
4940,35137,2010-07-17,2010-07-01,47,5170,0.1,110,4675.81,Joe Zeldin,Liberty Media Corporation,Consumer Services,Broadcasting,Fort Smith,72903,Arkansas,South,2010-07-20,3,Development - PHP,Development,Strategy,Jacob Manziel,Frank Mitchell,57,1,0.48
5552,39330,2010-07-17,2010-07-01,29,4060,0,140,4079.91,Andy Herman,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Saginaw,76131,Texas,Central,2010-07-18,1,Development - Front End Web,Development,Business Model,Mia Moore,Josh Martinez,51,1,0.64
2042,14534,2010-07-18,2010-07-01,46,6900,0.02,150,6795.32,Valerie Bell,Citrix Systems Inc.,Technology,Computer Software: Prepackaged Software,Ormond Beach,32174,Florida,South,2010-07-18,0,Consulting - Business Model,Consulting,Business Model,Abigail Young,Frank Mitchell,50,1,0.67
2526,18341,2010-07-18,2010-07-01,39,4290,0,110,4311.14,Bradley Donovan,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,Randallstown,21133,Maryland,East,2010-07-18,0,Development - Python,Development,.Net,Abigail Young,Allen Young,50,1,0.55
3298,23559,2010-07-18,2010-07-01,14,2240,0.03,160,2183.51,Cynthia Kirkland,PACCAR Inc.,Capital Goods,Auto Manufacturing,Spring Hill,37174,Tennessee,South,2010-07-25,7,Development - Java,Development,Javascript,Isabella Douglas,Frank Mitchell,75,1,0.53
3299,23559,2010-07-18,2010-07-01,9,1350,0.02,150,1329.52,Cynthia Kirkland,PACCAR Inc.,Capital Goods,Auto Manufacturing,Spring Hill,37174,Tennessee,South,2010-07-23,5,Consulting - Strategy,Consulting,Big Data,Jacob Manziel,Frank Mitchell,57,1,0.62
4850,34499,2010-07-18,2010-07-01,2,250,0.01,125,248.72,Joel Staavos,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Meridian,39301,Mississippi,South,2010-07-19,1,Training - Development,Training,PHP,Emily Taylor,Frank Mitchell,62,1,0.5
2393,17344,2010-07-19,2010-07-01,40,6000,0.01,150,5969.42,Rob Sissman,Xilinx Inc.,Technology,Semiconductors,Madison Heights,48071,Michigan,Central,2010-07-21,2,Consulting - Market Research,Consulting,Python,Alexander Edison,Josh Martinez,70,1,0.53
4923,35043,2010-07-19,2010-07-01,45,6300,0.01,140,6267.89,Maribeth Jones,Marriott International,Consumer Services,Hotels/Resorts,Nicholasville,40356,Kentucky,South,2010-07-20,1,Development - Database,Development,Java,Noah Smith,Frank Mitchell,59,1,0.58
4924,35043,2010-07-19,2010-07-01,9,1350,0.06,150,1275.29,Maribeth Jones,Marriott International,Consumer Services,Hotels/Resorts,Nicholasville,40356,Kentucky,South,2010-07-20,1,Consulting - Market Research,Consulting,PHP,Madison Hill,Frank Mitchell,58,1,0.61
7035,50210,2010-07-19,2010-07-01,47,9400,0,200,9446.56,Michelle Jacobs,Yahoo! Inc.,Technology,EDP Services,Marion,52302,Iowa,Central,2010-07-24,5,Development - Scala,Development,.Net,Isabella Douglas,Josh Martinez,75,1,0.63
7036,50210,2010-07-19,2010-07-01,15,2100,0,140,2110.4,Michelle Jacobs,Yahoo! Inc.,Technology,EDP Services,Marion,52302,Iowa,Central,2010-07-28,9,Development - Database,Development,Development,William Bufont,Josh Martinez,62,1,0.56
7037,50242,2010-07-19,2010-07-01,8,1200,0.08,150,1109.47,Ross Hastings,Activision Blizzard Inc,Technology,Computer Software: Prepackaged Software,North Miami Beach,33160,Florida,South,2010-07-21,2,Consulting - Market Research,Consulting,Business Model,Abigail Young,Frank Mitchell,50,1,0.67
7845,56101,2010-07-19,2010-07-01,1,170,0.01,170,169.13,Bill McGarr,SanDisk Corporation,Technology,Electronic Components,Lincoln,68502,Nebraska,Central,2010-07-21,2,Development - .Net,Development,Java,Ethan Bird,Josh Martinez,60,1,0.65
7846,56101,2010-07-19,2010-07-01,44,7040,0.08,160,6508.88,Bill McGarr,SanDisk Corporation,Technology,Electronic Components,Lincoln,68502,Nebraska,Central,2010-07-22,3,Development - Java,Development,Development,Michael Alister,Josh Martinez,68,1,0.58
2222,16065,2010-07-20,2010-07-01,15,2250,0.04,150,2170.75,Ruben D'Ascenzo,CA Inc.,Technology,Computer Software: Prepackaged Software,Odessa,79762,Texas,Central,2010-07-20,0,Consulting - Compensation,Consulting,Database,Ava Wilson,Josh Martinez,67,1,0.55
2223,16065,2010-07-20,2010-07-01,14,1540,0.06,110,1454.81,Ruben D'Ascenzo,CA Inc.,Technology,Computer Software: Prepackaged Software,Paris,75460,Texas,Central,2010-07-21,1,Development - Python,Development,PHP,Jacob Manziel,Josh Martinez,57,1,0.48
3209,23041,2010-07-20,2010-07-01,21,3360,0.02,160,3309.19,Tracy Raglin,Comcast Corporation,Consumer Services,Television Services,Riviera Beach,33404,Florida,South,2010-07-27,7,Development - Java,Development,Business Logic,Isabella Douglas,Frank Mitchell,75,1,0.53
3210,23041,2010-07-20,2010-07-01,5,800,0.08,160,739.66,Tracy Raglin,Comcast Corporation,Consumer Services,Television Services,Riviera Beach,33404,Florida,South,2010-07-22,2,Development - Java,Development,Compensation,Noah Smith,Frank Mitchell,59,1,0.63
3211,23041,2010-07-20,2010-07-01,10,1250,0.08,125,1155.72,Tracy Raglin,Comcast Corporation,Consumer Services,Television Services,Riviera Beach,33404,Florida,South,2010-07-27,7,Training - Javascript,Training,Python,Madison Hill,Frank Mitchell,58,1,0.54
4496,32002,2010-07-20,2010-07-01,37,5550,0.03,150,5410.3,Jim Paige,Kraft Foods Group Inc.,Consumer Non-Durables,Packaged Foods,Fairfield,45014,Ohio,East,2010-07-24,4,Consulting - Business Model,Consulting,Python,Emma Watson,Allen Young,67,1,0.55
4497,32002,2010-07-20,2010-07-01,7,875,0.07,125,817.8,Jim Paige,Kraft Foods Group Inc.,Consumer Non-Durables,Packaged Foods,Fairfield,45014,Ohio,East,2010-07-20,0,Training - SQL,Training,Python,Jacob Manziel,Allen Young,57,1,0.54
5347,38017,2010-07-20,2010-07-01,26,2860,0.06,110,2701.78,Seth Chapman,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,Dodge City,67801,Kansas,Central,2010-07-24,4,Development - Python,Development,Business Model,Jacob Manziel,Josh Martinez,57,1,0.48
5348,38017,2010-07-20,2010-07-01,27,4050,0.08,150,3744.55,Seth Chapman,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,Dodge City,67801,Kansas,Central,2010-07-27,7,Consulting - Market Research,Consulting,Java,Olivia Sullivan,Josh Martinez,53,1,0.65
8010,57249,2010-07-20,2010-07-01,30,3750,0.05,125,3580.23,David Glassco,Whole Foods Market Inc.,Consumer Services,Food Chains,East Providence,2914,Rhode Island,East,2010-07-21,1,Training - SQL,Training,Market Research,Ava Wilson,Allen Young,67,1,0.46
1420,10306,2010-07-21,2010-07-01,20,2500,0.02,125,2462.26,Lela Demir,Citrix Systems Inc.,Technology,Computer Software: Prepackaged Software,Southgate,48195,Michigan,Central,2010-07-21,0,Training - SQL,Training,Python,Emily Taylor,Josh Martinez,62,1,0.5
4062,28932,2010-07-21,2010-07-01,24,3000,0,125,3015.01,Gary Kunitz,Ross Stores Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,Weatherford,76086,Texas,Central,2010-07-21,0,Training - SQL,Training,Big Data,Jacob Manziel,Josh Martinez,57,1,0.54
4063,28932,2010-07-21,2010-07-01,18,2160,0.1,120,1953.73,Gary Kunitz,Ross Stores Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,Weslaco,78596,Texas,Central,2010-07-28,7,Development - Business Logic,Development,Tableau,Jayden Hamilton,Josh Martinez,71,1,0.41
5855,41569,2010-07-21,2010-07-01,49,5390,0.06,110,5091.95,Kean French,Automatic Data Processing Inc.,Technology,EDP Services,Mansfield,44903,Ohio,East,2010-07-22,1,Development - Python,Development,Market Research,Alexander Edison,Allen Young,70,1,0.36
5856,41569,2010-07-21,2010-07-01,16,2000,0.03,125,1949.71,Khloe Jacobs,CA Inc.,Technology,Computer Software: Prepackaged Software,Saint Clair Shores,48080,Michigan,Central,2010-07-23,2,Training - SQL,Training,Business Model,Michael Alister,Josh Martinez,68,1,0.46
6437,45762,2010-07-21,2010-07-01,21,2310,0.01,110,2298.34,Barry Duston,Mylan Inc.,Health Care,Major Pharmaceuticals,Foster City,94404,California,West,2010-07-26,5,Development - Python,Development,Python,Mia Moore,Bob Turner,51,1,0.54
6504,46310,2010-07-21,2010-07-01,29,4640,0.04,160,4476.68,Annie Martin,Google Inc.,Technology,Computer Software: Programming Data Processing,Overland,63114,MO,Central,2010-07-22,1,Development - Java,Development,Market Research,Daniel Tusk,Josh Martinez,45,1,0.72
6505,46310,2010-07-21,2010-07-01,13,1560,0.1,120,1411.02,Annie Martin,Google Inc.,Technology,Computer Software: Programming Data Processing,Overland,63114,MO,Central,2010-07-22,1,Development - Business Logic,Development,Market Research,Emily Taylor,Josh Martinez,62,1,0.48
6506,46310,2010-07-21,2010-07-01,42,8400,0.01,200,8357.6,Annie Martin,Google Inc.,Technology,Computer Software: Programming Data Processing,Overland,63114,MO,Central,2010-07-21,0,Development - Big Data,Development,Market Research,Madison Hill,Josh Martinez,58,1,0.71
8082,57639,2010-07-21,2010-07-01,24,3000,0.04,125,2894.41,John Doherty,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Shaker Heights,44118,Ohio,East,2010-07-21,0,Training - SQL,Training,Market Research,Liam Franklin,Allen Young,52,1,0.58
2242,16165,2010-07-22,2010-07-01,4,600,0.01,150,596.99,Hallie Fritzler,Yahoo! Inc.,Technology,EDP Services,Ferguson,63135,MO,Central,2010-07-24,2,Consulting - Business Model,Consulting,Python,Jayden Hamilton,Josh Martinez,71,1,0.53
2243,16165,2010-07-22,2010-07-01,24,3000,0.07,125,2804.03,Hallie Fritzler,Yahoo! Inc.,Technology,EDP Services,Ferguson,63135,MO,Central,2010-07-23,1,Training - SQL,Training,Big Data,Isabella Douglas,Josh Martinez,75,1,0.4
2244,16165,2010-07-22,2010-07-01,19,3800,0.09,200,3475.39,Hallie Fritzler,Yahoo! Inc.,Technology,EDP Services,Ferguson,63135,MO,Central,2010-07-22,0,Development - Big Data,Development,Javascript,Elizabeth Carter,Josh Martinez,52,1,0.74
3691,26373,2010-07-22,2010-07-01,7,1190,0.08,170,1100.3,Anna Hwang,Facebook Inc.,Technology,Computer Software: Programming Data Processing,Overland Park,66212,Kansas,Central,2010-07-25,3,Development - .Net,Development,Market Research,Isabella Douglas,Josh Martinez,75,1,0.56
5935,42086,2010-07-22,2010-07-01,18,2160,0.09,120,1975.48,Erin Cox,Liberty Global plc,Consumer Services,Television Services,League City,77573,Texas,Central,2010-07-23,1,Development - Business Logic,Development,Strategy,William Bufont,Josh Martinez,62,1,0.48
458,3109,2010-07-23,2010-07-01,47,5875,0.1,125,5314.21,Liz Smith,Twenty-First Century Fox Inc.,Consumer Services,Television Services,North Platte,69101,Nebraska,Central,2010-07-30,7,Training - SQL,Training,Strategy,Isabella Douglas,Josh Martinez,75,1,0.4
459,3109,2010-07-23,2010-07-01,37,5550,0.01,150,5522.26,Liz Smith,Twenty-First Century Fox Inc.,Consumer Services,Television Services,North Platte,69101,Nebraska,Central,2010-07-30,7,Consulting - Market Research,Consulting,Python,Liam Franklin,Josh Martinez,52,1,0.65
3749,26784,2010-07-23,2010-07-01,12,1500,0.02,125,1477.43,Christy Blume,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Colonia,7067,New Jersey,East,2010-07-24,1,Training - Development,Training,Market Research,Ava Wilson,Allen Young,67,1,0.46
3750,26784,2010-07-23,2010-07-01,33,4950,0.09,150,4527.26,Christy Blume,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Hawthorne,7506,New Jersey,East,2010-07-24,1,Consulting - Strategy,Consulting,Business Model,Liam Franklin,Allen Young,52,1,0.65
4541,32323,2010-07-23,2010-07-01,3,450,0.01,150,447.75,Lena McGuire,Dollar Tree Inc.,Consumer Services,Department/Specialty Retail Stores,Berea,44017,Ohio,East,2010-07-24,1,Consulting - Business Model,Consulting,Development,Mason Gibson,Allen Young,71,1,0.53
4542,32323,2010-07-23,2010-07-01,3,330,0.06,110,311.77,Lena McGuire,Dollar Tree Inc.,Consumer Services,Department/Specialty Retail Stores,Berea,44017,Ohio,East,2010-07-23,0,Development - Python,Development,Python,Elizabeth Carter,Allen Young,52,1,0.53
4543,32323,2010-07-23,2010-07-01,38,5700,0.02,150,5614.22,Lena McGuire,Dollar Tree Inc.,Consumer Services,Department/Specialty Retail Stores,Berea,44017,Ohio,East,2010-07-25,2,Consulting - Market Research,Consulting,Javascript,Liam Franklin,Allen Young,52,1,0.65
7960,56869,2010-07-23,2010-07-01,10,1700,0,170,1708.59,Natalie Pelletier,Costco Wholesale Corporation,Consumer Services,Department/Specialty Retail Stores,Menlo Park,94025,California,West,2010-07-25,2,Development - .Net,Development,Business Model,Sophia Dixon,Bob Turner,71,1,0.58
8040,57440,2010-07-23,2010-07-01,12,1800,0.04,150,1736.73,Rob Andreada,Apple Inc.,Technology,Computer Manufacturing,Chandler,85224,Arizona,West,2010-07-30,7,Consulting - Market Research,Consulting,Java,Emma Watson,Bob Turner,67,1,0.55
2158,15463,2010-07-24,2010-07-01,48,5280,0.04,110,5094.54,Evan Ryan,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Hammond,46324,Indiana,Central,2010-07-26,2,Development - Python,Development,Big Data,Alexander Edison,Josh Martinez,70,1,0.36
